Time (ms), Air Pressure (P)
769027,98757.71875
769526,98764.265625
770108,98767.7890625
770568,98767.7890625
771001,98766.6953125
771501,98765.0625
772027,98769.421875
772501,98771.34375
773001,98769.421875
773526,98771.890625
774096,98763.96875
774585,98765.640625
775105,98768.359375
775501,98762.90625
776001,98761.8203125
776604,98768.1015625
777087,98768.1015625
777526,98763.7109375
778026,98768.8984375
778501,98768.8984375
779026,98762.6484375
779501,98765.078125
780001,98763.453125
780526,98764.28125
781071,98764.015625
781501,98765.9140625
782001,98767.8046875
782526,98770.265625
783001,98766.75
783539,98760.46875
784099,98767.546875
784538,98764.8203125
785001,98761.296875
785514,98768.375
786001,98762.09375
786607,98766.453125
787001,98769.171875
787501,98760.203125
788001,98763.7265625
788556,98763.7265625
789085,98765.390625
789526,98765.390625
790014,98765.390625
790604,98767.859375
791104,98762.40625
791603,98770.578125
792053,98762.40625
792543,98765.125
793103,98764.03125
793501,98758.5859375
794102,98763.203125
794530,98764.8359375
795071,98765.671875
795501,98764.03125
796026,98764.578125
796600,98761.84375
797026,98767.296875
797514,98764.578125
798027,98761.84375
798501,98759.953125
799088,98765.40625
799526,98761.84375
800001,98766.203125
800501,98755.3046875
801001,98764.3125
801501,98765.140625
802001,98765.140625
802501,98765.140625
803001,98769.5
803575,98770.328125
804095,98773.0625
804501,98774.953125
805026,98773.0625
805594,98765.6796875
806104,98769.2421875
806593,98768.171875
807073,98764.625
807593,98770.0703125
808001,98763.7890625
808602,98757.2734375
809052,98765.453125
809501,98760.0
810041,98762.7265625
810526,98765.1875
811001,98757.8125
811526,98765.1875
812050,98765.984375
812501,98761.375
813026,98763.265625
813589,98771.1796875
814001,98767.65625
814505,98764.921875
815030,98763.8359375
815607,98765.7265625
816060,98760.015625
816501,98766.5625
817001,98764.6640625
817527,98764.6640625
818001,98767.09375
818526,98758.1171875
819014,98759.75
819501,98762.4765625
820026,98754.296875
820526,98754.8359375
821014,98763.015625
821533,98769.5625
822103,98766.03125
822501,98759.75
823001,98755.9296875
823501,98756.765625
824026,98763.84375
824591,98766.5703125
825014,98763.015625
825527,98769.296875
826026,98760.0234375
826501,98764.671875
827026,98754.5703125
827501,98758.9609375
828026,98759.765625
828526,98756.234375
829001,98767.9375
829501,98757.03125
830037,98758.6640625
830501,98758.6640625
831027,98763.3125
831526,98762.484375
832056,98760.328125
832536,98759.5
833001,98762.2265625
833595,98757.6015625
834001,98763.859375
834594,98757.6015625
835026,98763.859375
835526,98761.390625
836026,98760.03125
836603,98760.8671875
837106,98763.59375
837501,98762.765625
838001,98760.8671875
838526,98765.2265625
839104,98758.96875
839501,98761.703125
840103,98758.96875
840580,98758.96875
841001,98756.2421875
841579,98764.15625
842099,98766.890625
842526,98764.15625
843001,98761.4375
843526,98757.609375
844026,98764.6953125
844607,98759.2421875
845087,98759.2421875
845501,98759.2421875
846001,98766.328125
846556,98760.875
847105,98755.421875
847605,98759.78125
848105,98758.984375
848526,98769.890625
849001,98761.703125
849594,98760.609375
850084,98769.625
850501,98759.515625
851001,98761.4453125
851582,98759.515625
852092,98759.515625
852501,98763.078125
853026,98763.078125
853571,98754.890625
854030,98759.25
854600,98753.0
855001,98761.1796875
855529,98764.703125
856026,98760.8828125
856501,98763.609375
857042,98761.71875
857501,98760.8828125
858092,98761.71875
858501,98756.265625
859092,98759.8203125
859501,98765.2734375
860057,98763.609375
860576,98766.0703125
861076,98759.8203125
861586,98750.546875
862055,98761.453125
862585,98760.359375
863026,98761.453125
863574,98763.9140625
864104,98763.078125
864501,98757.625
865026,98763.9140625
865593,98758.4609375
866001,98761.1875
866542,98760.921875
867092,98759.0
867526,98761.71875
868026,98762.8125
868526,98757.09375
869001,98757.09375
869501,98762.546875
870026,98759.828125
870526,98761.453125
871079,98761.453125
871549,98756.8359375
872001,98760.625
872526,98755.171875
873027,98761.453125
873514,98759.5625
874001,98760.359375
874547,98757.6328125
875029,98762.2890625
875501,98754.90625
876029,98758.46875
876501,98756.53125
877049,98763.921875
877501,98755.46875
878001,98760.09375
878607,98761.9921875
879001,98763.65625
879607,98761.734375
880083,98761.734375
880533,98756.2734375
881026,98763.390625
881526,98759.828125
882026,98757.109375
882501,98764.453125
883001,98761.46875
883591,98756.0078125
884001,98766.65625
884540,98756.0078125
885001,98763.921875
885526,98757.640625
886001,98763.09375
886529,98765.5625
887001,98759.3046875
887526,98765.5625
888088,98753.84375
888526,98763.65625
889001,98762.828125
889597,98764.4609375
890027,98757.375
890501,98759.0
891026,98763.3984375
891501,98763.3984375
892105,98764.1953125
892595,98761.46875
893105,98759.578125
893584,98759.578125
894094,98759.578125
894603,98763.1015625
895029,98758.7421875
895593,98752.1875
896103,98758.4765625
896501,98759.578125
897026,98762.03125
897602,98758.4765625
898026,98760.109375
898601,98759.3125
899026,98762.03125
899501,98764.5
900080,98760.9375
900501,98762.8359375
901069,98759.84375
901589,98760.671875
902001,98762.5703125
902529,98762.5703125
903026,98756.015625
903526,98757.9453125
904001,98762.3046875
904607,98759.578125
905026,98763.140625
905606,98761.203125
906026,98758.484375
906526,98755.75
907001,98762.0390625
907526,98759.3125
908104,98759.3125
908534,98759.3125
909026,98764.765625
909501,98765.5625
910001,98761.7734375
910603,98762.578125
911001,98762.578125
911526,98757.1171875
912026,98759.046875
912526,98761.7734375
913026,98761.7734375
913501,98762.578125
914031,98757.1171875
914580,98760.671875
915050,98757.953125
915599,98756.046875
916029,98755.21875
916579,98758.78125
917014,98760.671875
917526,98762.3046875
918001,98759.578125
918514,98754.125
919026,98765.8671875
919577,98758.484375
920026,98761.2109375
920556,98758.484375
921014,98761.2109375
921501,98762.0390625
922001,98762.875
922605,98762.875
923001,98760.9453125
923501,98761.7734375
924026,98758.21875
924526,98762.578125
925026,98757.1171875
925501,98759.84375
926072,98762.578125
926526,98758.78125
927027,98761.5078125
927601,98762.3125
928026,98756.8515625
928501,98761.5078125
929030,98756.8515625
929570,98765.03125
930050,98761.2734375
930569,98759.34375
931014,98767.53125
931599,98757.453125
932048,98765.6328125
932526,98762.90625
933026,98760.171875
933501,98759.34375
934026,98760.9765625
934527,98763.703125
935106,98762.640625
935546,98765.3671875
936030,98762.90625
936579,98762.640625
937038,98761.8046875
937589,98758.25
938078,98757.1875
938501,98754.453125
939107,98754.15625
939501,98756.8828125
940026,98763.171875
940501,98754.15625
941082,98750.359375
941501,98760.4453125
942001,98754.984375
942601,98751.15625
943027,98759.34375
943526,98762.078125
944026,98757.453125
944600,98759.34375
945050,98764.53125
945501,98759.078125
946014,98764.53125
946526,98761.8125
947014,98765.3671875
947501,98758.28125
948014,98759.90625
948501,98764.265625
949057,98765.3671875
949607,98758.8125
950001,98758.8125
950501,98753.359375
951076,98763.171875
951501,98764.265625
952035,98754.1875
952526,98760.4453125
953054,98760.4453125
953501,98763.171875
954094,98762.078125
954501,98762.078125
955001,98758.546875
955501,98762.90625
956103,98764.796875
956535,98756.9140625
957001,98764.796875
957526,98764.0
958026,98760.171875
958526,98758.28125
959071,98759.34375
959600,98766.46875
960080,98759.078125
960599,98762.640625
961026,98759.90625
961599,98757.1796875
962026,98757.1796875
962501,98759.90625
963108,98765.1015625
963501,98759.640625
964026,98754.1875
964607,98765.1015625
965026,98756.90625
965501,98762.375
966026,98758.8125
966501,98760.4375
967001,98753.0859375
967585,98762.109375
968001,98759.375
968604,98756.640625
969104,98760.171875
969501,98754.71875
970001,98760.171875
970501,98766.46875
971001,98762.90625
971526,98761.0
972001,98764.53125
972591,98763.734375
973041,98752.8203125
973501,98763.46875
974026,98771.65625
974570,98756.078125
975050,98768.09375
975530,98759.90625
976089,98764.265625
976552,98767.0
977026,98762.375
977501,98763.203125
978111,98755.015625
978526,98763.203125
979111,98769.453125
979610,98764.0
980027,98753.078125
980596,98756.640625
981086,98765.625
981501,98750.0859375
982026,98754.7109375
982501,98758.2734375
983105,98758.2734375
983604,98767.296875
984104,98759.109375
984514,98767.296875
985053,98759.90625
985501,98768.09375
986103,98756.078125
986501,98756.90625
987001,98759.640625
987601,98753.34375
988026,98753.34375
988571,98757.734375
989001,98759.640625
989501,98760.46875
990026,98758.53125
990514,98756.90625
991100,98758.0
991589,98754.1796875
992014,98752.28125
992568,98753.078125
993001,98749.546875
993526,98759.3671875
994087,98759.3671875
994514,98752.28125
995001,98760.203125
995586,98757.46875
996096,98754.734375
996526,98752.8125
997079,98752.8125
997535,98759.1015625
998026,98753.640625
998501,98759.8984375
999001,98760.734375
999501,98757.171875
1000074,98758.828125
1000533,98756.1015625
1001053,98761.5625
1001526,98755.265625
1002001,98756.1015625
1002592,98758.0
1003026,98756.1015625
1003571,98749.8125
1004101,98760.46875
1004526,98763.1875
1005027,98747.9140625
1005526,98757.734375
1006001,98747.609375
1006501,98757.734375
1007026,98749.546875
1007501,98752.2734375
1008068,98755.8046875
1008588,98758.53125
1009097,98752.0
1009501,98762.921875
1010077,98753.90625
1010501,98755.53125
1011026,98759.09375
1011526,98761.828125
1012001,98752.8046875
1012605,98759.09375
1013001,98759.09375
1013604,98749.28125
1014034,98754.734375
1014584,98750.90625
1015014,98750.90625
1015529,98758.0
1016001,98755.53125
1016501,98751.734375
1017001,98754.46875
1017501,98753.6328125
1018001,98758.828125
1018501,98756.890625
1019071,98756.09375
1019600,98762.359375
1020070,98745.9765625
1020600,98757.7265625
1021026,98757.7265625
1021501,98757.7265625
1022089,98758.5625
1022501,98757.7265625
1023001,98757.7265625
1023501,98764.015625
1024078,98762.09375
1024577,98760.453125
1025107,98759.359375
1025556,98756.625
1026014,98757.453125
1026606,98752.0
1027106,98757.453125
1027555,98760.984375
1028095,98759.09375
1028501,98759.921875
1029054,98761.8203125
1029574,98757.1875
1030104,98759.921875
1030603,98762.3828125
1031026,98754.1875
1031501,98753.359375
1032026,98763.1796875
1032501,98756.09375
1033027,98757.71875
1033501,98762.3828125
1034026,98766.7421875
1034541,98761.28125
1035111,98757.71875
1035570,98763.1796875
1036100,98761.28125
1036590,98758.546875
1037029,98756.921875
1037526,98762.078125
1038001,98759.3515625
1038591,98759.3515625
1039001,98762.90625
1039501,98753.890625
1040001,98757.453125
1040547,98754.71875
1041026,98757.453125
1041546,98750.09375
1042026,98747.359375
1042556,98756.3515625
1043075,98757.1875
1043526,98754.453125
1044026,98761.8125
1044514,98759.078125
1045001,98755.5546875
1045526,98757.984375
1046073,98747.625
1046526,98761.0
1047001,98770.0
1047501,98764.2734375
1048102,98757.984375
1048501,98750.625
1049071,98756.640625
1049526,98758.8125
1050001,98760.4453125
1050560,98763.734375
1051100,98759.90625
